"rsq_orig","prsq","prsq_pval","density","niter"
0.639814625210879,0.632004179609261,0.297,0.1,1000
0.639814625210879,0.634544687189514,0.297,0.1,1000
0.639814625210879,0.622871104393377,0.297,0.1,1000
0.639814625210879,0.726690779929556,0.297,0.1,1000
0.639814625210879,0.646005739540676,0.297,0.1,1000
0.639814625210879,0.66018551476857,0.297,0.1,1000
0.639814625210879,0.665762161892638,0.297,0.1,1000
0.639814625210879,0.57334727188132,0.297,0.1,1000
0.639814625210879,0.608575212416865,0.297,0.1,1000
0.639814625210879,0.579515411758166,0.297,0.1,1000
0.639814625210879,0.648632340751427,0.297,0.1,1000
0.639814625210879,0.569353008204383,0.297,0.1,1000
0.639814625210879,0.547747981722873,0.297,0.1,1000
0.639814625210879,0.579636512331917,0.297,0.1,1000
0.639814625210879,0.67252406834361,0.297,0.1,1000
0.639814625210879,0.571784161517098,0.297,0.1,1000
0.639814625210879,0.55234833273817,0.297,0.1,1000
0.639814625210879,0.586924200839069,0.297,0.1,1000
0.639814625210879,0.586482754583739,0.297,0.1,1000
0.639814625210879,0.57646791604689,0.297,0.1,1000
0.639814625210879,0.590139631279205,0.297,0.1,1000
0.639814625210879,0.66000484997097,0.297,0.1,1000
0.639814625210879,0.600268786372101,0.297,0.1,1000
0.639814625210879,0.474803522353846,0.297,0.1,1000
0.639814625210879,0.64631057323225,0.297,0.1,1000
0.639814625210879,0.569263681659117,0.297,0.1,1000
0.639814625210879,0.654768570181054,0.297,0.1,1000
0.639814625210879,0.634111514580304,0.297,0.1,1000
0.639814625210879,0.580556700598219,0.297,0.1,1000
0.639814625210879,0.592174868288136,0.297,0.1,1000
0.639814625210879,0.679475602344219,0.297,0.1,1000
0.639814625210879,0.668386424251005,0.297,0.1,1000
0.639814625210879,0.644874228218248,0.297,0.1,1000
0.639814625210879,0.640664057165359,0.297,0.1,1000
0.639814625210879,0.609870114939195,0.297,0.1,1000
0.639814625210879,0.602216089444481,0.297,0.1,1000
0.639814625210879,0.580930857542807,0.297,0.1,1000
0.639814625210879,0.506251024927326,0.297,0.1,1000
0.639814625210879,0.572998006855343,0.297,0.1,1000
0.639814625210879,0.644029227717835,0.297,0.1,1000
0.639814625210879,0.665152179750794,0.297,0.1,1000
0.639814625210879,0.726610421145428,0.297,0.1,1000
0.639814625210879,0.65357665895836,0.297,0.1,1000
0.639814625210879,0.626970351129996,0.297,0.1,1000
0.639814625210879,0.632795525910734,0.297,0.1,1000
0.639814625210879,0.608119326370642,0.297,0.1,1000
0.639814625210879,0.56465451576135,0.297,0.1,1000
0.639814625210879,0.611026809394636,0.297,0.1,1000
0.639814625210879,0.594645861210347,0.297,0.1,1000
0.639814625210879,0.593910482184698,0.297,0.1,1000
0.639814625210879,0.514506691237461,0.297,0.1,1000
0.639814625210879,0.614673750100633,0.297,0.1,1000
0.639814625210879,0.588221849299089,0.297,0.1,1000
0.639814625210879,0.532773609486111,0.297,0.1,1000
0.639814625210879,0.637405725858728,0.297,0.1,1000
0.639814625210879,0.585036997585812,0.297,0.1,1000
0.639814625210879,0.584238960257896,0.297,0.1,1000
0.639814625210879,0.617791377662426,0.297,0.1,1000
0.639814625210879,0.556276141125087,0.297,0.1,1000
0.639814625210879,0.586969834483944,0.297,0.1,1000
0.639814625210879,0.613970849467994,0.297,0.1,1000
0.639814625210879,0.67203926204861,0.297,0.1,1000
0.639814625210879,0.585392487143981,0.297,0.1,1000
0.639814625210879,0.637907975824667,0.297,0.1,1000
0.639814625210879,0.600020473024959,0.297,0.1,1000
0.639814625210879,0.534134275119705,0.297,0.1,1000
0.639814625210879,0.631078257454656,0.297,0.1,1000
0.639814625210879,0.642703180236019,0.297,0.1,1000
0.639814625210879,0.595093100318989,0.297,0.1,1000
0.639814625210879,0.596138455871973,0.297,0.1,1000
0.639814625210879,0.59705470574552,0.297,0.1,1000
0.639814625210879,0.6575290475331,0.297,0.1,1000
0.639814625210879,0.689312622412797,0.297,0.1,1000
0.639814625210879,0.427721789571114,0.297,0.1,1000
0.639814625210879,0.598122292942031,0.297,0.1,1000
0.639814625210879,0.578554032561386,0.297,0.1,1000
0.639814625210879,0.64507032644542,0.297,0.1,1000
0.639814625210879,0.600149029232099,0.297,0.1,1000
0.639814625210879,0.549508248908924,0.297,0.1,1000
0.639814625210879,0.596309090705167,0.297,0.1,1000
0.639814625210879,0.615128051518028,0.297,0.1,1000
0.639814625210879,0.55199917544786,0.297,0.1,1000
0.639814625210879,0.588109348132192,0.297,0.1,1000
0.639814625210879,0.63889554399847,0.297,0.1,1000
0.639814625210879,0.619238271866807,0.297,0.1,1000
0.639814625210879,0.709973826634891,0.297,0.1,1000
0.639814625210879,0.605244964869411,0.297,0.1,1000
0.639814625210879,0.628165256786887,0.297,0.1,1000
0.639814625210879,0.569064593755191,0.297,0.1,1000
0.639814625210879,0.571258896346085,0.297,0.1,1000
0.639814625210879,0.654262023820237,0.297,0.1,1000
0.639814625210879,0.63192812757804,0.297,0.1,1000
0.639814625210879,0.58874337434223,0.297,0.1,1000
0.639814625210879,0.746505359094437,0.297,0.1,1000
0.639814625210879,0.650627759881381,0.297,0.1,1000
0.639814625210879,0.723296333516365,0.297,0.1,1000
0.639814625210879,0.551312352072593,0.297,0.1,1000
0.639814625210879,0.738584636192986,0.297,0.1,1000
0.639814625210879,0.607399845595381,0.297,0.1,1000
0.639814625210879,0.673158729368411,0.297,0.1,1000
0.639814625210879,0.661119166369878,0.297,0.1,1000
0.639814625210879,0.68492536760437,0.297,0.1,1000
0.639814625210879,0.618295481316885,0.297,0.1,1000
0.639814625210879,0.651687791694511,0.297,0.1,1000
0.639814625210879,0.637314702076349,0.297,0.1,1000
0.639814625210879,0.645313213598299,0.297,0.1,1000
0.639814625210879,0.713379933648962,0.297,0.1,1000
0.639814625210879,0.599222235935249,0.297,0.1,1000
0.639814625210879,0.614960585857342,0.297,0.1,1000
0.639814625210879,0.620770282475724,0.297,0.1,1000
0.639814625210879,0.712672193981644,0.297,0.1,1000
0.639814625210879,0.687303662245974,0.297,0.1,1000
0.639814625210879,0.646122982377249,0.297,0.1,1000
0.639814625210879,0.590949775017309,0.297,0.1,1000
0.639814625210879,0.660970323778113,0.297,0.1,1000
0.639814625210879,0.626339875700157,0.297,0.1,1000
0.639814625210879,0.60168255735349,0.297,0.1,1000
0.639814625210879,0.609957467657747,0.297,0.1,1000
0.639814625210879,0.626040604317279,0.297,0.1,1000
0.639814625210879,0.617900447007868,0.297,0.1,1000
0.639814625210879,0.625271025868975,0.297,0.1,1000
0.639814625210879,0.732280948629911,0.297,0.1,1000
0.639814625210879,0.625327459055058,0.297,0.1,1000
0.639814625210879,0.565947306568522,0.297,0.1,1000
0.639814625210879,0.620554980769121,0.297,0.1,1000
0.639814625210879,0.598511676625926,0.297,0.1,1000
0.639814625210879,0.683939302126554,0.297,0.1,1000
0.639814625210879,0.656462566665151,0.297,0.1,1000
0.639814625210879,0.574481989366242,0.297,0.1,1000
0.639814625210879,0.510226231591652,0.297,0.1,1000
0.639814625210879,0.59810986454286,0.297,0.1,1000
0.639814625210879,0.606852000441685,0.297,0.1,1000
0.639814625210879,0.556588142053975,0.297,0.1,1000
0.639814625210879,0.596157663319001,0.297,0.1,1000
0.639814625210879,0.591143970994885,0.297,0.1,1000
0.639814625210879,0.642908091288349,0.297,0.1,1000
0.639814625210879,0.671234722842166,0.297,0.1,1000
0.639814625210879,0.666833670848363,0.297,0.1,1000
0.639814625210879,0.568419903889573,0.297,0.1,1000
0.639814625210879,0.629923748513764,0.297,0.1,1000
0.639814625210879,0.625556596156775,0.297,0.1,1000
0.639814625210879,0.678137884536229,0.297,0.1,1000
0.639814625210879,0.620423876549568,0.297,0.1,1000
0.639814625210879,0.526167367265718,0.297,0.1,1000
0.639814625210879,0.642082976823841,0.297,0.1,1000
0.639814625210879,0.626866114814913,0.297,0.1,1000
0.639814625210879,0.610176742482355,0.297,0.1,1000
0.639814625210879,0.601993585969089,0.297,0.1,1000
0.639814625210879,0.599084055911898,0.297,0.1,1000
0.639814625210879,0.592997319226781,0.297,0.1,1000
0.639814625210879,0.638420631962294,0.297,0.1,1000
0.639814625210879,0.594247389611577,0.297,0.1,1000
0.639814625210879,0.560124880394088,0.297,0.1,1000
0.639814625210879,0.488236963826266,0.297,0.1,1000
0.639814625210879,0.754922550989673,0.297,0.1,1000
0.639814625210879,0.617049947004966,0.297,0.1,1000
0.639814625210879,0.603381284027221,0.297,0.1,1000
0.639814625210879,0.657853320561679,0.297,0.1,1000
0.639814625210879,0.563598207868155,0.297,0.1,1000
0.639814625210879,0.643213079436686,0.297,0.1,1000
0.639814625210879,0.549876435652814,0.297,0.1,1000
0.639814625210879,0.576422299486275,0.297,0.1,1000
0.639814625210879,0.606893671408073,0.297,0.1,1000
0.639814625210879,0.642392258816004,0.297,0.1,1000
0.639814625210879,0.657452030072045,0.297,0.1,1000
0.639814625210879,0.619872323796569,0.297,0.1,1000
0.639814625210879,0.658198399378533,0.297,0.1,1000
0.639814625210879,0.674430708092038,0.297,0.1,1000
0.639814625210879,0.634079370365701,0.297,0.1,1000
0.639814625210879,0.690891736713615,0.297,0.1,1000
0.639814625210879,0.655113553089022,0.297,0.1,1000
0.639814625210879,0.6696031090519,0.297,0.1,1000
0.639814625210879,0.620093993941531,0.297,0.1,1000
0.639814625210879,0.640192689960169,0.297,0.1,1000
0.639814625210879,0.542278043869065,0.297,0.1,1000
0.639814625210879,0.711007839661592,0.297,0.1,1000
0.639814625210879,0.641259693231615,0.297,0.1,1000
0.639814625210879,0.637260856674599,0.297,0.1,1000
0.639814625210879,0.574423458708549,0.297,0.1,1000
0.639814625210879,0.543941166288124,0.297,0.1,1000
0.639814625210879,0.550293185945298,0.297,0.1,1000
0.639814625210879,0.605859246691679,0.297,0.1,1000
0.639814625210879,0.664337261618601,0.297,0.1,1000
0.639814625210879,0.653946865542681,0.297,0.1,1000
0.639814625210879,0.641086782400112,0.297,0.1,1000
0.639814625210879,0.582644530284535,0.297,0.1,1000
0.639814625210879,0.571390977663676,0.297,0.1,1000
0.639814625210879,0.620143742555052,0.297,0.1,1000
0.639814625210879,0.618214907401809,0.297,0.1,1000
0.639814625210879,0.55530506374986,0.297,0.1,1000
0.639814625210879,0.656055791953442,0.297,0.1,1000
0.639814625210879,0.654542268355556,0.297,0.1,1000
0.639814625210879,0.579701485526452,0.297,0.1,1000
0.639814625210879,0.594253503238581,0.297,0.1,1000
0.639814625210879,0.645479389343679,0.297,0.1,1000
0.639814625210879,0.472141103376505,0.297,0.1,1000
0.639814625210879,0.663411696968167,0.297,0.1,1000
0.639814625210879,0.547515923134577,0.297,0.1,1000
0.639814625210879,0.60693122022919,0.297,0.1,1000
0.639814625210879,0.615938274460471,0.297,0.1,1000
0.639814625210879,0.663194721719588,0.297,0.1,1000
0.639814625210879,0.563957102059221,0.297,0.1,1000
0.639814625210879,0.59417859446936,0.297,0.1,1000
0.639814625210879,0.586519435646059,0.297,0.1,1000
0.639814625210879,0.594198942054574,0.297,0.1,1000
0.639814625210879,0.614617097355272,0.297,0.1,1000
0.639814625210879,0.617664375980116,0.297,0.1,1000
0.639814625210879,0.617136943966856,0.297,0.1,1000
0.639814625210879,0.614352367862088,0.297,0.1,1000
0.639814625210879,0.617934432838555,0.297,0.1,1000
0.639814625210879,0.601992773936239,0.297,0.1,1000
0.639814625210879,0.556587690805369,0.297,0.1,1000
0.639814625210879,0.678900920780112,0.297,0.1,1000
0.639814625210879,0.600941228351969,0.297,0.1,1000
0.639814625210879,0.625686996484801,0.297,0.1,1000
0.639814625210879,0.606542834687643,0.297,0.1,1000
0.639814625210879,0.619308155138242,0.297,0.1,1000
0.639814625210879,0.612510684747678,0.297,0.1,1000
0.639814625210879,0.613944938110744,0.297,0.1,1000
0.639814625210879,0.634759890930796,0.297,0.1,1000
0.639814625210879,0.618356747742824,0.297,0.1,1000
0.639814625210879,0.664151146557321,0.297,0.1,1000
0.639814625210879,0.649773630629093,0.297,0.1,1000
0.639814625210879,0.683725215138304,0.297,0.1,1000
0.639814625210879,0.663726390686136,0.297,0.1,1000
0.639814625210879,0.572472646476138,0.297,0.1,1000
0.639814625210879,0.603192164417495,0.297,0.1,1000
0.639814625210879,0.648554726093123,0.297,0.1,1000
0.639814625210879,0.654658510282843,0.297,0.1,1000
0.639814625210879,0.686020399828092,0.297,0.1,1000
0.639814625210879,0.601864158110659,0.297,0.1,1000
0.639814625210879,0.657776161886599,0.297,0.1,1000
0.639814625210879,0.618386456843836,0.297,0.1,1000
0.639814625210879,0.647261981876031,0.297,0.1,1000
0.639814625210879,0.506623645583813,0.297,0.1,1000
0.639814625210879,0.589673819498815,0.297,0.1,1000
0.639814625210879,0.602777925241059,0.297,0.1,1000
0.639814625210879,0.624459921083431,0.297,0.1,1000
0.639814625210879,0.654920489068616,0.297,0.1,1000
0.639814625210879,0.702657575710748,0.297,0.1,1000
0.639814625210879,0.616575826192759,0.297,0.1,1000
0.639814625210879,0.541906669427239,0.297,0.1,1000
0.639814625210879,0.609258027204366,0.297,0.1,1000
0.639814625210879,0.63987124812708,0.297,0.1,1000
0.639814625210879,0.658602702846809,0.297,0.1,1000
0.639814625210879,0.684389796670912,0.297,0.1,1000
0.639814625210879,0.64872420016868,0.297,0.1,1000
0.639814625210879,0.576732819655671,0.297,0.1,1000
0.639814625210879,0.679643385528055,0.297,0.1,1000
0.639814625210879,0.604811827089088,0.297,0.1,1000
0.639814625210879,0.626154006455912,0.297,0.1,1000
0.639814625210879,0.617815606007775,0.297,0.1,1000
0.639814625210879,0.60260440662394,0.297,0.1,1000
0.639814625210879,0.624883436988434,0.297,0.1,1000
0.639814625210879,0.625211104673827,0.297,0.1,1000
0.639814625210879,0.621919537847877,0.297,0.1,1000
0.639814625210879,0.582162257349842,0.297,0.1,1000
0.639814625210879,0.542205030471579,0.297,0.1,1000
0.639814625210879,0.61947574951141,0.297,0.1,1000
0.639814625210879,0.603662763340875,0.297,0.1,1000
0.639814625210879,0.602046325214926,0.297,0.1,1000
0.639814625210879,0.538305080403412,0.297,0.1,1000
0.639814625210879,0.606014628201591,0.297,0.1,1000
0.639814625210879,0.578849857725996,0.297,0.1,1000
0.639814625210879,0.633888350993245,0.297,0.1,1000
0.639814625210879,0.598422626479425,0.297,0.1,1000
0.639814625210879,0.677429678789055,0.297,0.1,1000
0.639814625210879,0.567458220755931,0.297,0.1,1000
0.639814625210879,0.59003779829485,0.297,0.1,1000
0.639814625210879,0.630702293028374,0.297,0.1,1000
0.639814625210879,0.646310520135527,0.297,0.1,1000
0.639814625210879,0.49576073109224,0.297,0.1,1000
0.639814625210879,0.654289960217856,0.297,0.1,1000
0.639814625210879,0.56617286903996,0.297,0.1,1000
0.639814625210879,0.564781160733169,0.297,0.1,1000
0.639814625210879,0.68757517451869,0.297,0.1,1000
0.639814625210879,0.673596017324945,0.297,0.1,1000
0.639814625210879,0.617417135556406,0.297,0.1,1000
0.639814625210879,0.571116684956079,0.297,0.1,1000
0.639814625210879,0.635962458315344,0.297,0.1,1000
0.639814625210879,0.623776251738465,0.297,0.1,1000
0.639814625210879,0.613198345554369,0.297,0.1,1000
0.639814625210879,0.57082644103188,0.297,0.1,1000
0.639814625210879,0.611562960796734,0.297,0.1,1000
0.639814625210879,0.557171055827785,0.297,0.1,1000
0.639814625210879,0.593358615827109,0.297,0.1,1000
0.639814625210879,0.571116717474818,0.297,0.1,1000
0.639814625210879,0.642814191033937,0.297,0.1,1000
0.639814625210879,0.618890632969217,0.297,0.1,1000
0.639814625210879,0.571690775110206,0.297,0.1,1000
0.639814625210879,0.563823274378171,0.297,0.1,1000
0.639814625210879,0.552201472161016,0.297,0.1,1000
0.639814625210879,0.499242162700425,0.297,0.1,1000
0.639814625210879,0.598504933853033,0.297,0.1,1000
0.639814625210879,0.545677057086229,0.297,0.1,1000
0.639814625210879,0.520450433270415,0.297,0.1,1000
0.639814625210879,0.600624046891973,0.297,0.1,1000
0.639814625210879,0.540015205926891,0.297,0.1,1000
0.639814625210879,0.665365376980418,0.297,0.1,1000
0.639814625210879,0.666258858628248,0.297,0.1,1000
0.639814625210879,0.613407074683704,0.297,0.1,1000
0.639814625210879,0.619533110652482,0.297,0.1,1000
0.639814625210879,0.636056702868213,0.297,0.1,1000
0.639814625210879,0.591002759295474,0.297,0.1,1000
0.639814625210879,0.66399160931499,0.297,0.1,1000
0.639814625210879,0.630781899065556,0.297,0.1,1000
0.639814625210879,0.549646164877728,0.297,0.1,1000
0.639814625210879,0.601204352956147,0.297,0.1,1000
0.639814625210879,0.568029940639198,0.297,0.1,1000
0.639814625210879,0.643249163127866,0.297,0.1,1000
0.639814625210879,0.594982893522143,0.297,0.1,1000
0.639814625210879,0.560407691134546,0.297,0.1,1000
0.639814625210879,0.619419898782043,0.297,0.1,1000
0.639814625210879,0.613613463716772,0.297,0.1,1000
0.639814625210879,0.611913958173136,0.297,0.1,1000
0.639814625210879,0.646541847219097,0.297,0.1,1000
0.639814625210879,0.590259624228394,0.297,0.1,1000
0.639814625210879,0.597309811265221,0.297,0.1,1000
0.639814625210879,0.583361573503647,0.297,0.1,1000
0.639814625210879,0.586615042796466,0.297,0.1,1000
0.639814625210879,0.573890851234456,0.297,0.1,1000
0.639814625210879,0.585295397271865,0.297,0.1,1000
0.639814625210879,0.592480042210836,0.297,0.1,1000
0.639814625210879,0.63330316723141,0.297,0.1,1000
0.639814625210879,0.682091214372295,0.297,0.1,1000
0.639814625210879,0.597717869149516,0.297,0.1,1000
0.639814625210879,0.65078556565161,0.297,0.1,1000
0.639814625210879,0.628016134486544,0.297,0.1,1000
0.639814625210879,0.56556486567157,0.297,0.1,1000
0.639814625210879,0.653207905835522,0.297,0.1,1000
0.639814625210879,0.629789092377142,0.297,0.1,1000
0.639814625210879,0.615240402173532,0.297,0.1,1000
0.639814625210879,0.609718540757084,0.297,0.1,1000
0.639814625210879,0.548696713556566,0.297,0.1,1000
0.639814625210879,0.700007574405325,0.297,0.1,1000
0.639814625210879,0.60890581345457,0.297,0.1,1000
0.639814625210879,0.532093084072872,0.297,0.1,1000
0.639814625210879,0.491321634831121,0.297,0.1,1000
0.639814625210879,0.686368031198291,0.297,0.1,1000
0.639814625210879,0.61762345583715,0.297,0.1,1000
0.639814625210879,0.632721681649965,0.297,0.1,1000
0.639814625210879,0.590132526777344,0.297,0.1,1000
0.639814625210879,0.787487878739883,0.297,0.1,1000
0.639814625210879,0.532846974703227,0.297,0.1,1000
0.639814625210879,0.622090020901325,0.297,0.1,1000
0.639814625210879,0.515728330548748,0.297,0.1,1000
0.639814625210879,0.569096404815776,0.297,0.1,1000
0.639814625210879,0.645715324201393,0.297,0.1,1000
0.639814625210879,0.627796992044277,0.297,0.1,1000
0.639814625210879,0.672749480186152,0.297,0.1,1000
0.639814625210879,0.569918965716519,0.297,0.1,1000
0.639814625210879,0.571584747083994,0.297,0.1,1000
0.639814625210879,0.677030385679401,0.297,0.1,1000
0.639814625210879,0.559194355848248,0.297,0.1,1000
0.639814625210879,0.722337452726779,0.297,0.1,1000
0.639814625210879,0.515534682661285,0.297,0.1,1000
0.639814625210879,0.586575955660564,0.297,0.1,1000
0.639814625210879,0.684932242247501,0.297,0.1,1000
0.639814625210879,0.526530223079325,0.297,0.1,1000
0.639814625210879,0.651569227357634,0.297,0.1,1000
0.639814625210879,0.634458589398697,0.297,0.1,1000
0.639814625210879,0.484440700114621,0.297,0.1,1000
0.639814625210879,0.621259018837192,0.297,0.1,1000
0.639814625210879,0.630888452713561,0.297,0.1,1000
0.639814625210879,0.633987273987255,0.297,0.1,1000
0.639814625210879,0.637798828910072,0.297,0.1,1000
0.639814625210879,0.675701852371337,0.297,0.1,1000
0.639814625210879,0.619721985917482,0.297,0.1,1000
0.639814625210879,0.640451184944621,0.297,0.1,1000
0.639814625210879,0.609825642595492,0.297,0.1,1000
0.639814625210879,0.548146429715398,0.297,0.1,1000
0.639814625210879,0.633656475293306,0.297,0.1,1000
0.639814625210879,0.565927553778351,0.297,0.1,1000
0.639814625210879,0.606096007876617,0.297,0.1,1000
0.639814625210879,0.569523040621667,0.297,0.1,1000
0.639814625210879,0.646153786292207,0.297,0.1,1000
0.639814625210879,0.628819159161398,0.297,0.1,1000
