0
0
2
0
0
-3
-1
4
-3
1
12
-1
-3
2
0
0
-1
0
-12
0
-1
8
0
-8
-2
-2
0
1
-4
0
0
0
0
0
1
2
-3
0
0
-3
-1
3
0
1
2
0
3
-2
-2
8
6
3
12
0
-2
-1
-9
-3
0
7
-10
-2
3
-2
0
0
0
0
